x = -0.07950508477070939	y = -0.9772450740257238	t = 6.37067985534668
x = -0.0779563387487436	y = -0.9779709744728076	t = 6.38390040397644
x = -0.07640525155776459	y = -0.9786918588086152	t = 6.397903203964233
x = -0.07462728496810977	y = -0.9795042353960888	t = 6.413029909133911
x = -0.07284931837845478	y = -0.9803166119835625	t = 6.427021503448486
x = -0.0715119276681544	y = -0.9809172504788466	t = 6.440809726715088
x = -0.06972874005442047	y = -0.981718101805892	t = 6.4561121463775635
x = -0.06816619119637528	y = -0.9824137933796898	t = 6.47059965133667
x = -0.06660139900858779	y = -0.9831044243293807	t = 6.484447002410889
x = -0.06503437988084075	y = -0.9837899874212302	t = 6.498453617095947
x = -0.06279578112691625	y = -0.9847693632667296	t = 6.514462232589722
x = -0.06122217975037801	y = -0.9854396799138363	t = 6.530178070068359
x = -0.05964641722454204	y = -0.9861049002997255	t = 6.543331623077393
x = -0.05716684881384012	y = -0.9871422272608669	t = 6.563788652420044
x = -0.05536352633332955	y = -0.9878966468689697	t = 6.577983856201172
x = -0.05377928448093907	y = -0.9885414130690499	t = 6.592475175857544
x = -0.05173972986691329	y = -0.9893638017441542	t = 6.608991622924805
x = -0.05015134782386661	y = -0.9899983001168539	t = 6.622793912887573
x = -0.04833139846796155	y = -0.9907116760736573	t = 6.637450456619263
x = -0.04628136882584196	y = -0.9915075935461161	t = 6.652686834335327
x = -0.04445912025506911	y = -0.9922150757438571	t = 6.668332576751709
x = -0.04263233053765876	y = -0.9929107482545749	t = 6.681494951248169
x = -0.04126223824960101	y = -0.9934325026376133	t = 6.6949427127838135
x = -0.03897317033913955	y = -0.9942872947346256	t = 6.711122989654541
x = -0.03714191601077032	y = -0.9949711284122356	t = 6.725157737731934
x = -0.03553383459516881	y = -0.9955538975435635	t = 6.739891767501831
x = -0.03369602726305287	y = -0.9962199194079383	t = 6.754496335983276
x = -0.03162607991500628	y = -0.996962498786085	t = 6.770426988601685
x = -0.03001426009651095	y = -0.9975348470824374	t = 6.784691572189331
x = -0.028400596390355786	y = -0.998101975941753	t = 6.798513412475586
x = -0.026090166737017553	y = -0.9988972219695929	t = 6.814790964126587
x = -0.024241823014347023	y = -0.9995334187918647	t = 6.829300403594971
x = -0.022622729131583762	y = -1.0000848539180855	t = 6.8425586223602295
x = -0.020304687361038992	y = -1.0008576305855834	t = 6.859478712081909
x = -0.018680315927495778	y = -1.0013933199970153	t = 6.872560501098633
x = -0.016823891432017738	y = -1.0020055364672233	t = 6.886344909667969
x = -0.01519779481813406	y = -1.0025359660119766	t = 6.900978326797485
x = -0.012869943588133278	y = -1.0032786705823165	t = 6.9161903858184814
x = -0.011238773695960583	y = -1.003793287413076	t = 6.9308083057403564
x = -0.00960594685764482	y = -1.0043026224852114	t = 6.944217920303345
x = -0.006801222161175076	y = -1.0051576320951414	t = 6.96408748626709
x = -0.004931405696861946	y = -1.0057276385017615	t = 6.978478670120239
x = -0.0030579389217924337	y = -1.0062855302085607	t = 6.992254257202148
x = -0.0007116406786017711	y = -1.006967722250305	t = 7.007852792739868
x = 0.0009323049666753386	y = -1.0074399387419763	t = 7.022449254989624
x = 0.0030479032114314342	y = -1.0080402305237943	t = 7.038219451904297
x = 0.004928434984548113	y = -1.0085738232187438	t = 7.051845550537109
x = 0.006812381148958451	y = -1.0090952326197025	t = 7.0665552616119385
x = 0.008699662774341895	y = -1.0096044368815604	t = 7.081519603729248
x = 0.010586944399725339	y = -1.0101136411434184	t = 7.094935655593872
x = 0.01271197907707613	y = -1.0106796215110907	t = 7.109973192214966
x = 0.014366199841332175	y = -1.0111144770764633	t = 7.124559164047241
x = 0.01673334384221639	y = -1.0117203901947383	t = 7.139271259307861
x = 0.018391708634874264	y = -1.0121391644944564	t = 7.152822256088257
x = 0.02052562331107896	y = -1.0126706852477787	t = 7.168433427810669
x = 0.02266124700781647	y = -1.0131952970875866	t = 7.181881427764893
x = 0.024323599501128713	y = -1.0135979506453883	t = 7.196041584014893
x = 0.026702062251738223	y = -1.0141577866676146	t = 7.211086273193359
x = 0.028844298167855827	y = -1.0146547086295257	t = 7.225933790206909
x = 0.0307513270270367	y = -1.0150840824108114	t = 7.240522146224976
x = 0.032898286570288066	y = -1.0155601820602294	t = 7.254180908203125
x = 0.03552787419599218	y = -1.0161165772852316	t = 7.2712531089782715
x = 0.03768081701231252	y = -1.0165648443776982	t = 7.286137342453003
x = 0.03983519931015777	y = -1.0170061414106193	t = 7.30077600479126
x = 0.042232081032865756	y = -1.0174809670998655	t = 7.31554102897644
x = 0.044152004965898405	y = -1.0178484082586554	t = 7.330186128616333
x = 0.046313245900013324	y = -1.0182547871228198	t = 7.344647407531738
x = 0.049198347270991455	y = -1.0187779621750157	t = 7.361233711242676
x = 0.05184755507295011	y = -1.019231839636125	t = 7.37933874130249
x = 0.05522294249611907	y = -1.0197876656359117	t = 7.400940656661987
x = 0.05787914771593662	y = -1.0201986164333017	t = 7.416938304901123
x = 0.060053483322185984	y = -1.0205278136810576	t = 7.430756330490112
x = 0.062471728714057005	y = -1.0208779431606996	t = 7.445886611938477
x = 0.06464915800129928	y = -1.0211860143466176	t = 7.4605255126953125
x = 0.06731399075827206	y = -1.0215366895596378	t = 7.478375434875488
x = 0.07095232509659337	y = -1.0219795794502269	t = 7.497861862182617
x = 0.07483900535480002	y = -1.0224017171359217	t = 7.521283149719238
x = 0.07799802655758066	y = -1.0227344819979454	t = 7.5407679080963135
x = 0.08164878671039974	y = -1.0230594104811255	t = 7.5614025592803955
x = 0.08432676796599291	y = -1.0232890256425449	t = 7.577844858169556
x = 0.08676259649936979	y = -1.023482004355895	t = 7.59138822555542
x = 0.08895642511308677	y = -1.023634392577784	t = 7.606234312057495
x = 0.09163945313292936	y = -1.0237946029782004	t = 7.621255397796631
x = 0.09456746274287106	y = -1.0239504290997234	t = 7.635390281677246
x = 0.0967645011283329	y = -1.0240459722278965	t = 7.650132656097412
x = 0.09920629088779725	y = -1.0241363281817362	t = 7.66392970085144
x = 0.1018930980141311	y = -1.0242096370730327	t = 7.6799890995025635
x = 0.10409157735854141	y = -1.0242625022670178	t = 7.692808628082275
x = 0.10702354999428676	y = -1.0242950371606034	t = 7.70820951461792
x = 0.10946698483175248	y = -1.0243063341902292	t = 7.722553253173828
x = 0.11215475712033747	y = -1.0242926647946087	t = 7.736504316329956
x = 0.11484227001021438	y = -1.0242529005593415	t = 7.751924991607666
x = 0.11826179921373406	y = -1.024158017342686	t = 7.770641088485718
x = 0.12119223643109205	y = -1.0240577189320141	t = 7.787538528442383
x = 0.12363367528836988	y = -1.0239583321421846	t = 7.801471948623657
x = 0.126561612540899	y = -1.023801152304696	t = 7.8178229331970215
x = 0.1290006613241631	y = -1.023654378803419	t = 7.832428216934204
x = 0.131681921009354	y = -1.0234668868616408	t = 7.846052169799805
x = 0.13411827549924987	y = -1.023280665951473	t = 7.86224889755249
x = 0.13679615030861247	y = -1.0230498126797982	t = 7.8770432472229
x = 0.13922917255327183	y = -1.0228241931221078	t = 7.891461133956909
x = 0.14190467980002877	y = -1.0225673513416036	t = 7.90552830696106
x = 0.14409158773350583	y = -1.0223359645506476	t = 7.920293092727661
x = 0.14676160347230263	y = -1.0220272208345358	t = 7.9348413944244385
x = 0.14942849578340858	y = -1.0216925685842444	t = 7.9490532875061035
x = 0.15185092336648262	y = -1.021372652919449	t = 7.963354587554932
x = 0.15451205145911104	y = -1.0209948910866946	t = 7.979262113571167
x = 0.15668832638856459	y = -1.020678768344764	t = 7.992352247238159
x = 0.15934434132596811	y = -1.0202665895244072	t = 8.008032083511353
x = 0.1617564244072258	y = -1.0198762606413736	t = 8.021243333816528
x = 0.1641659304784494	y = -1.0194703272471377	t = 8.035921573638916
x = 0.1665727585903179	y = -1.0190488063487952	t = 8.051024675369263
x = 0.1692156429437056	y = -1.018559450627178	t = 8.065410137176514
x = 0.17161533525059067	y = -1.0180990396584813	t = 8.080882787704468
x = 0.1740119971867561	y = -1.0176231058484246	t = 8.094444990158081
x = 0.1766431181516596	y = -1.017074007318371	t = 8.109351873397827
x = 0.1787913901487728	y = -1.0166038652303242	t = 8.123064756393433
x = 0.181415182497507	y = -1.0160207525153322	t = 8.138194561004639
x = 0.18379696710847074	y = -1.0154752220443262	t = 8.152469873428345
x = 0.18712129941498284	y = -1.0146683778744854	t = 8.17154049873352
x = 0.18973120942837246	y = -1.0140259788943566	t = 8.186439990997314
x = 0.19186138667800948	y = -1.0134796721658033	t = 8.201133012771606
x = 0.19422427173062323	y = -1.012857357409467	t = 8.215248584747314
x = 0.1968166765467863	y = -1.0121476081602272	t = 8.231533765792847
x = 0.19940206824508577	y = -1.0114127227990821	t = 8.246206045150757
x = 0.20174805083361774	y = -1.0107294460453984	t = 8.260871410369873
x = 0.20408956163339426	y = -1.0100309987658205	t = 8.274767875671387
x = 0.20642650254384237	y = -1.0093174102226856	t = 8.290859699249268
x = 0.20969168490065387	y = -1.0082972303486963	t = 8.308165073394775
x = 0.21178426433796468	y = -1.007621051781247	t = 8.321849822998047
x = 0.21456847620636774	y = -1.0067014397283116	t = 8.337017297744751
x = 0.21664984032614928	y = -1.0059914893374955	t = 8.351243734359741
x = 0.21919090823273749	y = -1.005115543778817	t = 8.365902185440063
x = 0.22149046801441707	y = -1.0042893923167344	t = 8.380600929260254
x = 0.2237900277960966	y = -1.0034632408546518	t = 8.394923210144043
x = 0.22607870025830354	y = -1.002607390523954	t = 8.41081714630127
x = 0.22836178511546745	y = -1.001736744233657	t = 8.424384355545044
x = 0.2306391867148449	y = -1.0008513384605946	t = 8.439457654953003
x = 0.23291080964179944	y = -0.9999512102999673	t = 8.453180074691772
x = 0.2351765587237994	y = -0.9990363974637892	t = 8.468579530715942
x = 0.23766561292502816	y = -0.9980220425402014	t = 8.482023000717163
x = 0.24014470147415434	y = -0.9969835692891001	t = 8.497870445251465
x = 0.24194274866834933	y = -0.9962166617319254	t = 8.512715339660645
x = 0.24463231701831306	y = -0.9950488671665443	t = 8.52795958518982
x = 0.24686727803977002	y = -0.9940612181092432	t = 8.542200088500977
x = 0.2493150713347976	y = -0.9929509862809844	t = 8.556126594543457
x = 0.25219504255203773	y = -0.991610869420079	t = 8.57596230506897
x = 0.2543968747957368	y = -0.99055141852531	t = 8.59114694595337
x = 0.2568151059311038	y = -0.9893781901146401	t = 8.606115102767944
x = 0.2590065482252086	y = -0.9882974116454669	t = 8.620269298553467
x = 0.2611909490589134	y = -0.9872024712701362	t = 8.633947372436523
x = 0.2633609927159101	y = -0.9860793452956583	t = 8.649473905563354
x = 0.26552372125811136	y = -0.9849421968090623	t = 8.662956476211548
x = 0.2681101086386827	y = -0.9835608487813435	t = 8.678504467010498
x = 0.27003974915224344	y = -0.9825060532348233	t = 8.692676544189453
x = 0.2726034461083217	y = -0.9810830353243758	t = 8.70835566520691
x = 0.2747321398455978	y = -0.9798833835412732	t = 8.72180461883545
x = 0.27684512557149343	y = -0.9786562760684001	t = 8.735034942626953
x = 0.2791561949829802	y = -0.977283955077177	t = 8.751057863235474
x = 0.2814628109576398	y = -0.9759041618053037	t = 8.765034675598145
x = 0.2835433210489522	y = -0.9746227644478198	t = 8.779050588607788
x = 0.285615493458	y = -0.9733279274175336	t = 8.793937921524048
x = 0.2880919909505817	y = -0.9717580604724404	t = 8.810281991958618
x = 0.2903480350212586	y = -0.9702970430602151	t = 8.824185609817505
x = 0.2923816186368582	y = -0.9689424069075216	t = 8.839356660842896
x = 0.29420788861679564	y = -0.9677173174753116	t = 8.852672338485718
x = 0.29682852908251234	y = -0.9659222155388012	t = 8.867944240570068
x = 0.29863066718276954	y = -0.9646618963633004	t = 8.881981134414673
x = 0.3010225907588968	y = -0.9629659530676601	t = 8.897538423538208
x = 0.3031999903287021	y = -0.9613901238126097	t = 8.912025213241577
x = 0.3051607337943068	y = -0.9599320475149119	t = 8.92526125907898
x = 0.3073018778979261	y = -0.9583072987173442	t = 8.941157341003418
x = 0.30904941166795225	y = -0.9569722961408852	t = 8.954866409301758
x = 0.31212515489191	y = -0.9545589401216671	t = 8.974086999893188
x = 0.3142235197514005	y = -0.9528793057435608	t = 8.989011526107788
x = 0.316305478199029	y = -0.951179377583311	t = 9.003846168518066
x = 0.318188125209115	y = -0.9496217699102323	t = 9.018539190292358
x = 0.3200606508555523	y = -0.9480520090586201	t = 9.032018661499023
x = 0.32228310844468466	y = -0.9461393657775643	t = 9.047893524169922
x = 0.32393594573472323	y = -0.9446887676081213	t = 9.061531782150269
x = 0.3261271635757732	y = -0.9427404128074947	t = 9.075026273727417
x = 0.32794263092982046	y = -0.9411049985742779	t = 9.090486526489258
x = 0.3300956044356674	y = -0.939114464188948	t = 9.105540037155151
x = 0.3318789746648703	y = -0.9374441073248582	t = 9.120683431625366
x = 0.3338227502778388	y = -0.9355877552316143	t = 9.133975505828857
x = 0.3357484110193115	y = -0.9337126185868834	t = 9.149326801300049
x = 0.33747679784231355	y = -0.9319854299990644	t = 9.163424015045166
x = 0.3393718645940448	y = -0.930079379439886	t = 9.177775144577026
x = 0.34141211975172076	y = -0.9279734637370057	t = 9.196011304855347
x = 0.34326352309190034	y = -0.9260249739629413	t = 9.210916757583618
x = 0.3449351163362859	y = -0.924242762568874	t = 9.224613428115845
x = 0.3469131750076271	y = -0.9220783213133088	t = 9.239238500595093
x = 0.3485498478891637	y = -0.9202639885691127	t = 9.253878355026245
x = 0.3503307263831568	y = -0.9182508371795509	t = 9.268987894058228
x = 0.35193782698754295	y = -0.9164102587174361	t = 9.282241344451904
x = 0.3536858972092884	y = -0.9143685542266959	t = 9.298014879226685
x = 0.3558938477273847	y = -0.9117556751043168	t = 9.314966917037964
x = 0.3574466630548072	y = -0.9098690734010574	t = 9.329497337341309
x = 0.3588276457264618	y = -0.9081576432923114	t = 9.343321323394775
x = 0.3606541472872696	y = -0.9058638660353774	t = 9.359343767166138
x = 0.36275024511101206	y = -0.903160431791341	t = 9.378231287002563
x = 0.3642349275382559	y = -0.901219756775257	t = 9.392576694488525
x = 0.36600143544295766	y = -0.898879463657144	t = 9.408663511276245
x = 0.3673092125598155	y = -0.8971114633265003	t = 9.422967910766602
x = 0.3688865514804946	y = -0.8949351571309081	t = 9.436463594436646
x = 0.3705918816295793	y = -0.8925499168623643	t = 9.452426433563232
x = 0.3719871399784389	y = -0.890543986761948	t = 9.466481685638428
x = 0.37336938531738495	y = -0.8885290675946409	t = 9.480850219726562
x = 0.37501239461911207	y = -0.8861004790147249	t = 9.495061874389648
x = 0.3764968013367977	y = -0.8838597551530786	t = 9.511162519454956
x = 0.37783304869218404	y = -0.881814041479799	t = 9.526036024093628
x = 0.3792810035674186	y = -0.8795495915671392	t = 9.540490865707397
x = 0.38108639260381894	y = -0.8766439499468129	t = 9.559140920639038
x = 0.3829904210039218	y = -0.873512128741157	t = 9.579363822937012
x = 0.3849779698416915	y = -0.8701455082884333	t = 9.600668668746948
x = 0.3866787956893099	y = -0.8671774492872341	t = 9.621853828430176
x = 0.38823130110104126	y = -0.864406190663511	t = 9.639074325561523
x = 0.3895221309520897	y = -0.8620486357811585	t = 9.653408527374268
x = 0.3906817155587495	y = -0.8598978533728667	t = 9.668141603469849
x = 0.3919342284503118	y = -0.8575197200325908	t = 9.682435035705566
x = 0.3931635930964798	y = -0.8551295381787534	t = 9.697422981262207
x = 0.3942671094287156	y = -0.8529494571866092	t = 9.712793350219727
x = 0.3954576372205705	y = -0.8505396957244551	t = 9.726959943771362
x = 0.39652573284947396	y = -0.8483420439878651	t = 9.740897417068481
x = 0.39767711205100503	y = -0.8459133339059609	t = 9.75605058670044
x = 0.3991023664795685	y = -0.8428035376727029	t = 9.774182796478271
x = 0.400198433471025	y = -0.8403493689992206	t = 9.789274215698242
x = 0.4011803961398056	y = -0.8381119037492244	t = 9.803223848342896
x = 0.4023413477309639	y = -0.8354193745555021	t = 9.818512678146362
x = 0.40327968038176026	y = -0.8331632643489144	t = 9.833910703659058
x = 0.40438813222826714	y = -0.8304487005607459	t = 9.850614309310913
x = 0.405640220588778	y = -0.8272652342838711	t = 9.868042469024658
x = 0.4064252270659906	y = -0.8252110018269013	t = 9.88214635848999
x = 0.40745415187175155	y = -0.8224653077798251	t = 9.89612865447998
x = 0.4083728521314809	y = -0.8199393828877443	t = 9.912771701812744
x = 0.4092669849766096	y = -0.8174046574227434	t = 9.9264075756073
x = 0.4100499355051634	y = -0.8150900322052066	t = 9.941535711288452
x = 0.41105802759374155	y = -0.8120777410914592	t = 9.955301284790039
x = 0.41180342230765726	y = -0.8097507498692399	t = 9.971302270889282
x = 0.41259846590595955	y = -0.8071832194595933	t = 9.985040664672852
x = 0.4133061096259429	y = -0.804844471548127	t = 9.999316930770874
x = 0.4141188804701043	y = -0.8020272165701491	t = 10.015458583831787
x = 0.41478097928219776	y = -0.7996751692511431	t = 10.030183553695679
x = 0.41548413411147794	y = -0.7970809680226872	t = 10.042986154556274
x = 0.41623287805585	y = -0.7942460245379196	t = 10.058011054992676
x = 0.41678755188618755	y = -0.7921180106520456	t = 10.07248854637146
x = 0.4175986911592573	y = -0.7890468218768806	t = 10.088051319122314
x = 0.41823792282223926	y = -0.786688457123739	t = 10.101326704025269
x = 0.41960772991757095	y = -0.7819974407911243	t = 10.123336553573608
x = 0.42046598078879016	y = -0.7791937062284185	t = 10.138189554214478
x = 0.42127762658405044	y = -0.7766313756816902	t = 10.152040481567383
x = 0.4232743024464178	y = -0.7706002998943451	t = 10.181412696838379
x = 0.42498871028842405	y = -0.7652482200832404	t = 10.215008020401001
x = 0.4265954080963397	y = -0.7601183322613982	t = 10.248109579086304
x = 0.4280496389543891	y = -0.7551974457652288	t = 10.276975870132446
x = 0.42929315714376015	y = -0.7507245079535518	t = 10.306240558624268
x = 0.4298615933481691	y = -0.7486001288823757	t = 10.322391510009766
x = 0.4304231513064481	y = -0.7464739212688001	t = 10.335797548294067
x = 0.43142147656561086	y = -0.7426939966224432	t = 10.355443477630615
x = 0.4324198018247736	y = -0.7389140719760865	t = 10.382155656814575
x = 0.433131348757479	y = -0.736322160000301	t = 10.396063804626465
x = 0.4339441196016404	y = -0.7335049050223232	t = 10.412290096282959
x = 0.4346366104864258	y = -0.731161625738433	t = 10.426233291625977
x = 0.43534425420640915	y = -0.7288228778269668	t = 10.44047236442566
x = 0.4360670211139567	y = -0.7264887592727426	t = 10.454769611358643
x = 0.43685375107924096	y = -0.7239186692569289	t = 10.471163511276245
x = 0.43742591832672045	y = -0.7220495128817918	t = 10.484599351882935
x = 0.43812598929540986	y = -0.7197084870240494	t = 10.499274253845215
x = 0.43881089284307573	y = -0.7173629788577421	t = 10.515470743179321
x = 0.43942047097619674	y = -0.7152500376242588	t = 10.530360698699951
x = 0.43987860925649136	y = -0.7136021131673251	t = 10.543139219284058
x = 0.4404470454609003	y = -0.711477734096149	t = 10.557049036026001
x = 0.4410633497168309	y = -0.7091132742229557	t = 10.576040506362915
x = 0.44161113360952037	y = -0.7069834763538038	t = 10.590458631515503
x = 0.4422197823791753	y = -0.7046170342769684	t = 10.605246782302856
x = 0.44284373566615204	y = -0.7022545813729953	t = 10.620762825012207
x = 0.4434259104292746	y = -0.7001339261200801	t = 10.633939027786255
x = 0.4441625886041854	y = -0.6975490446925728	t = 10.649121046066284
x = 0.4447858304004922	y = -0.6954400933370719	t = 10.66255497932434
x = 0.4455725603657765	y = -0.6928700033212581	t = 10.678478479385376
x = 0.4460784972010598	y = -0.6912361203333013	t = 10.692049026489258
x = 0.4467357826679344	y = -0.6891375298607294	t = 10.706108808517456
x = 0.4473862728847272	y = -0.6870368231619275	t = 10.72229266166687
x = 0.44795238786071384	y = -0.6851658248327546	t = 10.73554539680481
x = 0.4485824517325343	y = -0.6830589015607865	t = 10.751373052597046
x = 0.449118217677924	y = -0.6811789877953267	t = 10.767443656921387
x = 0.4495109076324622	y = -0.6797664811179549	t = 10.781981468200684
x = 0.4500222929628478	y = -0.6778797893154416	t = 10.795367240905762
x = 0.4504537059419992	y = -0.6762246674042063	t = 10.810559034347534
x = 0.45094674934674367	y = -0.6743330995056516	t = 10.825504541397095
x = 0.4513728034855021	y = -0.6726765900518668	t = 10.839534759521484
x = 0.4518719661150835	y = -0.6707866277286884	t = 10.852803230285645
x = 0.4525835130477889	y = -0.6681947157529032	t = 10.868969678878784
x = 0.45298077233504497	y = -0.6667834873614995	t = 10.883148193359375
x = 0.45367326321983037	y = -0.6644402080776094	t = 10.896397829055786
x = 0.454239378195817	y = -0.6625692097484364	t = 10.912245750427246
x = 0.4548054931718036	y = -0.6606982114192634	t = 10.928136110305786
x = 0.45537160814779026	y = -0.6588272130900903	t = 10.942018508911133
x = 0.4557961943797802	y = -0.6574239643432106	t = 10.955475807189941
x = 0.4565495882822126	y = -0.6548439053602726	t = 10.975503921508789
x = 0.45695141274125484	y = -0.6534339700361778	t = 10.990464448928833
x = 0.457334951739044	y = -0.6520189511842929	t = 11.004563570022583
x = 0.45770932371123	y = -0.650601479441909	t = 11.018608570098877
x = 0.458074512973023	y = -0.6491816141958077	t = 11.033383846282959
x = 0.45856143198874694	y = -0.6472884605343394	t = 11.04831337928772
x = 0.4589928449678984	y = -0.645633338623104	t = 11.062055349349976
x = 0.45949812159403963	y = -0.6437450016709475	t = 11.07978343963623
x = 0.45995625987433425	y = -0.6420970772140139	t = 11.093014001846313
x = 0.4605658380074553	y = -0.6399841359805305	t = 11.1083402633667
x = 0.46113195298344195	y = -0.6381131376513576	t = 11.122392416000366
x = 0.46163259932498657	y = -0.6364776258231124	t = 11.138184070587158
x = 0.462204766572466	y = -0.6346084694479752	t = 11.15223503112793
x = 0.4627001171764543	y = -0.6329713459099489	t = 11.167422533035278
x = 0.46311561170732557	y = -0.6315653783396147	t = 11.182492733001709
x = 0.4635219971294063	y = -0.6301567508506257	t = 11.197853803634644
x = 0.4639192564166623	y = -0.6287455224592222	t = 11.21195673942566
x = 0.46423887224815336	y = -0.6275663400826512	t = 11.226115703582764
x = 0.4646040615099463	y = -0.62614647483655	t = 11.241348028182983
x = 0.4649045549641133	y = -0.6249622750894812	t = 11.254941463470459
x = 0.46537307046941456	y = -0.6230644831791031	t = 11.273024082183838
x = 0.4658538599960818	y = -0.621169763583793	t = 11.2882080078125
x = 0.46629062729696547	y = -0.619516046551012	t = 11.302128314971924
x = 0.4668142139030165	y = -0.6176327043145162	t = 11.318580150604248
x = 0.46722515603161596	y = -0.6162253994147319	t = 11.332712650299072
x = 0.46772050663560427	y = -0.6145882758767055	t = 11.348302125930786
x = 0.4682211529771489	y = -0.6129527640484603	t = 11.361482381820679
x = 0.4688716431939417	y = -0.6108520573496585	t = 11.382086515426636
x = 0.46922924772361635	y = -0.6096838346151978	t = 11.39603567123413
x = 0.46964929030483	y = -0.6082792191005525	t = 11.411391496658325
x = 0.47006023243342954	y = -0.606871914200768	t = 11.425520658493042
x = 0.4703912818394762	y = -0.6056958905412652	t = 11.441380262374878
x = 0.47064392015254686	y = -0.6047517220651868	t = 11.454969644546509
x = 0.4710137027061052	y = -0.6033330461412708	t = 11.470335006713867
x = 0.47131036208221466	y = -0.6021478800889721	t = 11.48460054397583
x = 0.47160318427302794	y = -0.6009617601449858	t = 11.499306201934814
x = 0.47196377641802834	y = -0.5995407204485034	t = 11.514613389968872
x = 0.4724568198227728	y = -0.5976491525499487	t = 11.528561353683472
x = 0.4728449363315212	y = -0.5962353823813384	t = 11.544692754745483
x = 0.4731797900473897	y = -0.5950604362779262	t = 11.559374809265137
x = 0.47359983262860333	y = -0.5936558207632808	t = 11.572677612304688
x = 0.47402895806421297	y = -0.5922539534819278	t = 11.588243246078491
x = 0.47453489489949624	y = -0.5906200704939709	t = 11.604773044586182
x = 0.4748924994291709	y = -0.5894518477595102	t = 11.619333744049072
x = 0.47531254201038453	y = -0.5880472322448649	t = 11.635265588760376
x = 0.47578665833614536	y = -0.5864038335077111	t = 11.658474683761597
x = 0.47610627416763635	y = -0.5852246511311402	t = 11.678894996643066
x = 0.4764622654189677	y = -0.5838024518683818	t = 11.70000433921814
x = 0.4768090437451311	y = -0.5823779781738132	t = 11.720153570175171
x = 0.47709418240443263	y = -0.5811899877269127	t = 11.732992172241211
x = 0.4773831643429022	y = -0.5800029263147721	t = 11.74865984916687
x = 0.47767598653371546	y = -0.5788168063707857	t = 11.763181686401367
x = 0.47811275383459917	y = -0.5771630893380045	t = 11.781287431716919
x = 0.4785762230030646	y = -0.5755166562147002	t = 11.796392679214478
x = 0.4789186747768975	y = -0.5743439021315466	t = 11.81125545501709
x = 0.47928005823067127	y = -0.5731768428544346	t = 11.824904441833496
x = 0.47972277411899505	y = -0.5717792080107647	t = 11.840510129928589
x = 0.480095471475953	y = -0.5706157123996548	t = 11.854950428009033
x = 0.4804644013828895	y = -0.5694510166965965	t = 11.870211124420166
x = 0.48075350814590856	y = -0.5685173692749067	t = 11.883451700210571
x = 0.48103656563390185	y = -0.5675818701103204	t = 11.898390531539917
x = 0.48124203669820165	y = -0.566878217660428	t = 11.91347074508667
x = 0.48157308610424837	y = -0.5657021940009249	t = 11.927519083023071
x = 0.4817648556031429	y = -0.5649946845749825	t = 11.9427011013031
x = 0.4820730077311083	y = -0.5638124546383857	t = 11.958162307739258
x = 0.4822510033567739	y = -0.5631013550070065	t = 11.971188068389893
x = 0.4825438255475872	y = -0.5619152350630201	t = 11.985235691070557
x = 0.4827842203109208	y = -0.5609678752653652	t = 12.000414609909058
x = 0.48308854469574825	y = -0.5597846542269475	t = 12.015037536621094
x = 0.48340434258708653	y = -0.5586044436318496	t = 12.029094696044922
x = 0.4837315842158684	y = -0.5574273547340397	t = 12.043134450912476
x = 0.4840778296582611	y = -0.5562557150920947	t = 12.057957172393799
x = 0.4844278651426058	y = -0.5550852021632237	t = 12.071800708770752
x = 0.48478924859637956	y = -0.5539181428861115	t = 12.085174560546875
x = 0.4850783553593986	y = -0.5529844954644219	t = 12.100756406784058
x = 0.48550294159138857	y = -0.551581246717542	t = 12.124433279037476
x = 0.4857799379453027	y = -0.550643935003986	t = 12.138558387756348
x = 0.4861147916611713	y = -0.5494689889005737	t = 12.154202461242676
x = 0.48630427039597424	y = -0.548760862543515	t = 12.169535398483276
x = 0.48654466515930783	y = -0.54781350274586	t = 12.18989372253418
