2.101957377201187	0.0	0.03490658503988659	0.0
3.1529360658017804	0.0	0.05235987755982989	0.0
3.1529360658017804	0.0	0.05235987755982989	0.0
4.203914754402374	0.0	0.06981317007977318	0.0
4.203914754402374	0.0	0.06981317007977318	0.0
6.305872131603561	0.0	0.10471975511965978	0.0
6.305872131603561	0.0	0.10471975511965978	0.0
3.1529360658017804	0.0	0.05235987755982989	0.0
2.101957377201187	0.0	0.03490658503988659	0.0
1.0509786886005934	0.0	0.017453292519943295	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
1.0509786886005934	0.0	0.017453292519943295	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
0.0	0.0	-0.0	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
-2.101957377201187	0.0	-0.03490658503988659	0.0
-3.15293606580178	0.0	-0.05235987755982988	0.0
1.0509786886005934	0.0	0.017453292519943295	0.0
2.101957377201187	0.0	0.03490658503988659	0.0
4.203914754402374	0.0	0.06981317007977318	0.0
4.203914754402374	0.0	0.06981317007977318	0.0
4.203914754402374	0.0	0.06981317007977318	0.0
1.0509786886005934	0.0	0.017453292519943295	0.0
0.0	0.0	-0.0	0.0
0.0	0.0	-0.0	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
-1.0509786886005932	0.0	-0.017453292519943292	0.0
-4.203914754402373	0.0	-0.06981317007977317	0.0
-2.101957377201187	0.0	-0.03490658503988659	0.0
-4.203914754402373	0.0	-0.06981317007977317	0.0
-9.286479633756656	-0.01745329251994332	-0.05235987755982988	0.0
-10.337458322357248	-0.01745329251994332	-0.06981317007977317	0.0
-16.519517163677918	-0.01745329251994332	-0.12217304763960307	-0.307496301990071
-23.513905774376482	-0.03490658503988664	-0.10471975511965978	-0.5015718713913548
-35.06965692903823	-0.03490658503988664	-0.10471975511965978	-1.6746345070474127
-21.454972993492177	-0.03490658503988664	0.10471975511965978	-1.5728227736783267
