0	0.022
0	0.031
1	0.04
4	0.05
6	0.06
10	0.07
14	0.08
20	0.09
25	0.102
31	0.112
37	0.122
48	0.137
56	0.148
64	0.16
71	0.17
78	0.18
88	0.191
97	0.201
105	0.213
113	0.223
124	0.238
135	0.251
145	0.263
153	0.273
161	0.283
169	0.293
179	0.306
190	0.319
201	0.334
208	0.346
214	0.359
218	0.376
220	0.394
217	0.412
213	0.428
206	0.445
200	0.456
194	0.468
188	0.48
179	0.494
173	0.504
166	0.515
162	0.524
158	0.533
156	0.541
154	0.55
152	0.56
152	0.569
153	0.578
154	0.587
156	0.596
158	0.605
162	0.615
166	0.624
173	0.638
178	0.648
188	0.663
195	0.676
200	0.687
203	0.698
205	0.709
205	0.722
204	0.734
202	0.745
199	0.757
194	0.769
189	0.781
183	0.794
175	0.806
169	0.818
163	0.827
160	0.836
156	0.845
153	0.854
152	0.863
150	0.873
151	0.881
152	0.89
153	0.899
155	0.908
159	0.918
163	0.927
167	0.936
172	0.945
178	0.955
186	0.969
193	0.982
198	0.995
202	1.007
204	1.022
203	1.039
200	1.05
198	1.062
193	1.075
188	1.086
181	1.099
176	1.109
169	1.121
166	1.131
163	1.14
161	1.149
160	1.158
160	1.167
161	1.177
162	1.186
164	1.195
167	1.204
170	1.213
176	1.224
181	1.235
188	1.247
194	1.26
200	1.275
202	1.286
203	1.298
203	1.309
202	1.32
198	1.333
194	1.344
190	1.355
184	1.368
176	1.382
169	1.393
164	1.404
160	1.412
157	1.42
154	1.435
153	1.444
153	1.453
154	1.462
155	1.472
158	1.482
160	1.49
164	1.5
169	1.509
173	1.518
180	1.529
187	1.542
194	1.555
198	1.566
202	1.578
204	1.589
204	1.601
203	1.614
201	1.625
198	1.637
194	1.648
188	1.659
182	1.672
175	1.684
170	1.694
165	1.704
162	1.713
160	1.723
159	1.733
159	1.742
160	1.75
160	1.759
162	1.768
166	1.778
170	1.788
174	1.797
178	1.808
185	1.82
194	1.838
198	1.851
200	1.863
201	1.874
200	1.886
198	1.898
195	1.909
191	1.92
185	1.933
179	1.946
173	1.956
168	1.966
164	1.975
160	1.985
158	1.994
158	2.003
157	2.014
158	2.022
159	2.031
161	2.04
164	2.05
168	2.058
171	2.068
176	2.078
184	2.092
190	2.105
194	2.117
198	2.137
198	2.149
196	2.164
194	2.178
188	2.193
182	2.206
176	2.218
170	2.228
162	2.245
158	2.256
156	2.265
155	2.274
154	2.283
155	2.293
156	2.302
158	2.31
160	2.319
164	2.328
168	2.337
172	2.347
178	2.358
184	2.37
192	2.383
197	2.397
200	2.408
201	2.419
201	2.43
200	2.444
197	2.459
190	2.476
183	2.493
176	2.507
169	2.521
164	2.536
162	2.549
161	2.559
162	2.568
162	2.577
164	2.587
167	2.597
170	2.606
174	2.616
179	2.626
190	2.645
196	2.658
200	2.669
202	2.68
204	2.692
204	2.704
203	2.716
200	2.727
197	2.738
192	2.75
185	2.764
178	2.777
172	2.787
166	2.798
163	2.807
160	2.816
158	2.825
156	2.834
156	2.844
156	2.854
157	2.862
159	2.87
161	2.879
165	2.888
169	2.898
173	2.908
178	2.918
186	2.931
192	2.944
198	2.958
200	2.969
202	2.98
202	2.991
200	3.004
