x = 0.5007840910908633	y = 0.42377874607974636	t = 6.074487924575806
x = 0.5007739239113528	y = 0.42475607757771006	t = 6.088440179824829
x = 0.5007511059034881	y = 0.42573319556801015	t = 6.10425591468811
x = 0.5007156408911871	y = 0.42670993630195836	t = 6.117189168930054
x = 0.500686671453037	y = 0.42744240193265853	t = 6.130809545516968
x = 0.5006480455355036	y = 0.42841902277359206	t = 6.147016763687134
x = 0.5006037142701273	y = 0.42963994869102734	t = 6.160402297973633
x = 0.5005745721495714	y = 0.4306168985184292	t = 6.174109220504761
x = 0.5005500026789945	y = 0.43183838191908214	t = 6.188575744628906
x = 0.5005394964939377	y = 0.4333044208456085	t = 6.204029321670532
x = 0.5005426031848046	y = 0.43452614737205647	t = 6.21722674369812
x = 0.5005577406531985	y = 0.43550341452360797	t = 6.230976343154907
x = 0.500580615882902	y = 0.4367249308275602	t = 6.245161056518555
x = 0.5005989160666648	y = 0.4377021438707219	t = 6.260192632675171
x = 0.5006172162504277	y = 0.4386793569138836	t = 6.274075269699097
x = 0.5006291908449012	y = 0.43965666793783575	t = 6.290420293807983
x = 0.5006310548594214	y = 0.4403897038537046	t = 6.305050611495972
x = 0.5006272138655512	y = 0.4413670806874883	t = 6.3182902336120605
x = 0.5006172162686829	y = 0.44210005079367315	t = 6.332489490509033
x = 0.5006001027627844	y = 0.44283288928639825	t = 6.3467628955841064
x = 0.5005758749610809	y = 0.4435655270837636	t = 6.360989332199097
x = 0.5005372490435475	y = 0.44454214792469715	t = 6.381301641464233
x = 0.500498623126014	y = 0.4455187687656308	t = 6.3958258628845215
x = 0.5004720243667883	y = 0.44625132431609194	t = 6.410564661026001
x = 0.5004395491164509	y = 0.44747262309815566	t = 6.424569845199585
x = 0.5004198935399895	y = 0.448449809818678	t = 6.438633680343628
x = 0.5004128894166183	y = 0.4494271691030288	t = 6.452954530715942
x = 0.5004185379201116	y = 0.45040453716208306	t = 6.466538429260254
